Rank,Molecule,Candidate Type,Related Receptor,GPR62,GPR61,GPR135,MT2,5-HT6,GPCRLigNet Score,ML Prediction,Experimental Validation,Evidence Level,Evidence Sentence,Priority Score,Literature Score,Receptor Relevance,Database,Year,PMID,PMCID,Journal,Authors,DOI,Article Title,PubMed Link,PMC Link,PubChem CID,SMILES,Paper Count,Interpretation,Recommended Next Step,Article Link
7,Sirolimus,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.997548520565033,High,Unvalidated,E,,0.7489065383672715,19,0.25,PubMed,2020,32512114,,Progress in neurobiology,Martin PY; Doly S; Hamieh AM; Chapuy E; Canale V; Drop M; Chaumont-Dubel S; Bantreil X; Lamaty F; Bojarski AJ; Zajdel P; Eschalier A; Marin P; Courteix C,10.1016/j.pneurobio.2020.101846,mTOR activation by constitutively active serotonin6 receptors as new paradigm in neuropathic pain and its treatment.,https://pubmed.ncbi.nlm.nih.gov/32512114/,,5284616,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,6,Sirolimus currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/32512114/
7,Sirolimus,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.997548520565033,High,Unvalidated,E,,0.7489065383672715,19,0.25,PubMed + PMC,2020,32329240,PMC7207164,EMBO molecular medicine,Berthoux C; Hamieh AM; Rogliardo A; Doucet EL; Coudert C; Ango F; Grychowska K; Chaumont-Dubel S; Zajdel P; Maldonado R; Bockaert J; Marin P; Bécamel C,10.15252/emmm.201910605,Early 5-HT6 receptor blockade prevents symptom onset in a model of adolescent cannabis abuse.,https://pubmed.ncbi.nlm.nih.gov/32329240/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7207164/,5284616,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,6,Sirolimus currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/32329240/
8,Prazosin,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,Yes,0.9143102169036865,High,Indirect/context evidence,D,Low-dose prazosin in combination with 5-HT6 antagonist PRX-07034 has antipsychotic effects.,0.7433016409873963,12,0.5,PubMed,2025,39537039,,The Journal of nutritional biochemistry,Kilinc E; Torun IE; Baranoglu Kilinc Y; Töre F,10.1016/j.jnutbio.2024.109800,Proposed receptor-mediated mechanisms of melatonin in nitroglycerin-induced migraine-like hyperalgesic conditions in rats.,https://pubmed.ncbi.nlm.nih.gov/39537039/,,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,3,"Prazosin appears in literature related to 5-HT6 receptor, MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/39537039/
8,Prazosin,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,Yes,0.9143102169036865,High,Indirect/context evidence,D,Low-dose prazosin in combination with 5-HT6 antagonist PRX-07034 has antipsychotic effects.,0.7433016409873963,12,0.5,PubMed + PMC,2023,36982863,PMC10051954,International journal of molecular sciences,Li KL; Shan SW; Lin FY; Ling CY; Wong NW; Li HL; Han W; To CH; Do CW,10.3390/ijms24065789,Regulation of Aqueous Humor Secretion by Melatonin in Porcine Ciliary Epithelium.,https://pubmed.ncbi.nlm.nih.gov/36982863/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10051954/,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,3,"Prazosin appears in literature related to 5-HT6 receptor, MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/36982863/
8,Prazosin,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.9143102169036865,High,Indirect/context evidence,D,Low-dose prazosin in combination with 5-HT6 antagonist PRX-07034 has antipsychotic effects.,0.7433016409873963,12,0.5,PubMed,2015,25429515,,Canadian journal of physiology and pharmacology,Abraham R; Nirogi R; Shinde A; Irupannanavar S,10.1139/cjpp-2014-0254,Low-dose prazosin in combination with 5-HT6 antagonist PRX-07034 has antipsychotic effects.,https://pubmed.ncbi.nlm.nih.gov/25429515/,,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,3,"Prazosin appears in literature related to 5-HT6 receptor, MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/25429515/
9,Naloxone,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.9209599494934082,High,Unvalidated,E,,0.7296239671707153,3,0.5,PubMed + PMC,2025,40871079,PMC12389105,Pharmaceutics,Gauthereau-Torres MY; Martínez-Guillen JS; Cervantes-Durán C; Gutiérrez-García CJ; Godínez-Hernández D; Aguilera Méndez A; Ortega-Varela LF,10.3390/pharmaceutics17081057,Preclinical Assessment of a Metformin-Melatonin Combination: Antinociceptive Synergism.,https://pubmed.ncbi.nlm.nih.gov/40871079/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12389105/,5284596,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,1,Naloxone currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/40871079/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2025,40885239,,European journal of pharmacology,Salaga M; Binienda A; Canale V; Grychowska K; Soural M; Marin P; Zajdel P,10.1016/j.ejphar.2025.178099,Serotonin type 6 receptor inverse agonists and neutral antagonists inhibit defecation: relevance to intestinal motility disorders.,https://pubmed.ncbi.nlm.nih.gov/40885239/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/40885239/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2023,37783559,,International review of neurobiology,Sharma HS; Feng L; Muresanu DF; Tian ZR; Lafuente JV; Buzoianu AD; Nozari A; Bryukhovetskiy I; Manzhulo I; Wiklund L; Sharma A,10.1016/bs.irn.2023.05.018,Stress induced exacerbation of Alzheimer's disease brain pathology is thwarted by co-administration of nanowired cerebrolysin and monoclonal amyloid beta peptide antibodies with serotonin 5-HT6 receptor antagonist SB-399885.,https://pubmed.ncbi.nlm.nih.gov/37783559/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/37783559/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2023,37776946,,Neuroscience,Márquez LA; Meneses A; Galván EJ,10.1016/j.neuroscience.2023.09.013,5-HT6 Receptors Control GABAergic Transmission and CA1 Pyramidal Cell Output of Dorsal Hippocampus.,https://pubmed.ncbi.nlm.nih.gov/37776946/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/37776946/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed + PMC,2021,34467765,PMC8474115,Journal of medicinal chemistry,Zajdel P; Grychowska K; Mogilski S; Kurczab R; Satała G; Bugno R; Kos T; Gołębiowska J; Malikowska-Racia N; Nikiforuk A; Chaumont-Dubel S; Bantreil X; Pawłowski M; Martinez J; Subra G; Lamaty F; Marin P; Bojarski AJ; Popik P,10.1021/acs.jmedchem.1c00224,"Structure-Based Design and Optimization of FPPQ, a Dual-Acting 5-HT3 and 5-HT6 Receptor Antagonist with Antipsychotic and Procognitive Properties.",https://pubmed.ncbi.nlm.nih.gov/34467765/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8474115/,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/34467765/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2019,31586629,,European journal of pharmacology,Hagsäter SM; Lisinski A; Eriksson E,10.1016/j.ejphar.2019.172718,5-HT6 receptor antagonism reduces defecation in rat: A potential treatment strategy for irritable bowel syndrome with diarrhea.,https://pubmed.ncbi.nlm.nih.gov/31586629/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/31586629/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2019,30452930,,Behavioural brain research,Aparicio-Nava L; Tellez R; Gonzalez R; Liy-Salmeron G; Meneses A,10.1016/j.bbr.2018.11.021,Intrahippocampal administration of 5-HT6 receptor drugs on memory consolidation and amnesia protocols.,https://pubmed.ncbi.nlm.nih.gov/30452930/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/30452930/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2018,29502275,,Psychopharmacology,Bokare AM; Bhonde M; Goel R; Nayak Y,10.1007/s00213-018-4866-z,5-HT6 receptor agonist and antagonist modulates ICV-STZ-induced memory impairment in rats.,https://pubmed.ncbi.nlm.nih.gov/29502275/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/29502275/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed + PMC,2018,29491159,PMC5923087,Journal of virology,Riva L; Song OR; Prentoe J; Helle F; L'homme L; Gattolliat CH; Vandeputte A; Fénéant L; Belouzard S; Baumert TF; Asselah T; Bukh J; Brodin P; Cocquerel L; Rouillé Y; Dubuisson J,10.1128/JVI.01982-17,Identification of Piperazinylbenzenesulfonamides as New Inhibitors of Claudin-1 Trafficking and Hepatitis C Virus Entry.,https://pubmed.ncbi.nlm.nih.gov/29491159/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5923087/,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/29491159/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed + PMC,2018,29423817,PMC6096968,Molecular neurobiology,Shortall SE; Negm OH; Fowler M; Fairclough LC; Tighe PJ; Wigmore PM; King MV,10.1007/s12035-018-0940-0,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",https://pubmed.ncbi.nlm.nih.gov/29423817/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6096968/,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/29423817/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2017,28271324,,Neurochemical research,Bokare AM; Praveenkumar AK; Bhonde M; Nayak Y; Pal R; Goel R,10.1007/s11064-017-2217-9,5-HT6 Receptor Agonist and Antagonist Against β-Amyloid-Peptide-Induced Neurotoxicity in PC-12 Cells.,https://pubmed.ncbi.nlm.nih.gov/28271324/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/28271324/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2015,25932719,,Behavioural pharmacology,Hasebe S; Ago Y; Nishiyama S; Oka S; Hashimoto H; Takuma K; Matsuda T,10.1097/FBP.0000000000000140,Pharmacological profile of encounter-induced hyperactivity in isolation-reared mice.,https://pubmed.ncbi.nlm.nih.gov/25932719/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/25932719/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2015,25863120,,Neuropharmacology,Asaoka N; Nagayasu K; Nishitani N; Yamashiro M; Shirakawa H; Nakagawa T; Kaneko S,10.1016/j.neuropharm.2015.03.032,Olanzapine augments the effect of selective serotonin reuptake inhibitors by suppressing GABAergic inhibition via antagonism of 5-HT₆ receptors in the dorsal raphe nucleus.,https://pubmed.ncbi.nlm.nih.gov/25863120/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/25863120/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2015,25837696,,ACS chemical neuroscience,Brouard JT; Schweimer JV; Houlton R; Burnham KE; Quérée P; Sharp T,10.1021/acschemneuro.5b00061,Pharmacological Evidence for 5-HT6 Receptor Modulation of 5-HT Neuron Firing in Vivo.,https://pubmed.ncbi.nlm.nih.gov/25837696/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/25837696/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed,2015,25034463,,Molecular neurobiology,Wang L; Lv Y; Deng W; Peng X; Xiao Z; Xi Z; Chen G; Wang X,10.1007/s12035-014-8806-6,5-HT6 Receptor Recruitment of mTOR Modulates Seizure Activity in Epilepsy.,https://pubmed.ncbi.nlm.nih.gov/25034463/,,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/25034463/
10,SB-399885,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.8629044890403748,High,Direct receptor evidence,C,"Characterization of Behavioral, Signaling and Cytokine Alterations in a Rat Neurodevelopmental Model for Schizophrenia, and Their Reversal by the 5-HT6 Receptor Antagonist SB-399885.",0.7213879178762436,49,0.25,PubMed + PMC,2014,23954911,PMC3889519,Psychopharmacology,Fijał K; Popik P; Nikiforuk A,10.1007/s00213-013-3234-2,"Co-administration of 5-HT6 receptor antagonists with clozapine, risperidone, and a 5-HT2A receptor antagonist: effects on prepulse inhibition in rats.",https://pubmed.ncbi.nlm.nih.gov/23954911/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3889519/,6918649,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3,15,SB-399885 has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Prioritize for GPR62 binding/signaling assay,https://pubmed.ncbi.nlm.nih.gov/23954911/
